sample1,,sample1,,sample2,,sample2,,sample2,,sample2,,sample2,,sample1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1570.25,0.04994759336,1820.25,0.0666699037,1481,0.0413133502,,,1570.25,0.05444876105,1820.25,0.06922893971,,,,,
1570,0.04996103793,1820,0.06693504006,1480,0.04122376442,,,1570,0.0544654876,1820,0.06944037974,,,,,
1569.75,0.04989915341,1819.75,0.06694956124,1479,0.04118087143,,,1569.75,0.05444160104,1819.75,0.06938798726,,,,,
1569.5,0.04985981062,1819.5,0.06686274707,1478,0.0412478745,,,1569.5,0.05450158194,1819.5,0.06913380325,,,,,
1569.25,0.0498550199,1819.25,0.06647156924,1477,0.04129689559,,,1569.25,0.05452450365,1819.25,0.06851307303,,,,,
1569,0.04984273762,1819,0.06570961326,1476,0.04145568982,,,1569,0.05454892293,1819,0.06776722521,,,,,
1568.75,0.04975634068,1818.75,0.06582692266,1475,0.0414583981,,,1568.75,0.05452503264,1818.75,0.06769406796,,,,,
1568.5,0.04970333725,1818.5,0.06569907069,1474,0.04140198231,,,1568.5,0.05448902398,1818.5,0.06755326688,,,,,
1568.25,0.04965785891,1818.25,0.06579604745,1473,0.0411785394,,,1568.25,0.054472588,1818.25,0.06753633171,,,,,
1568,0.04964163527,1818,0.06555846334,1472,0.04108989239,,,1568,0.054461319,1818,0.0673597604,,,,,
1567.75,0.04959004,1817.75,0.06562518328,1471,0.04105170816,,,1567.75,0.05446331576,1817.75,0.06742774695,,,,,
1567.5,0.04955786094,1817.5,0.06563670933,1470,0.04097111151,,,1567.5,0.05447602272,1817.5,0.06754226238,,,,,
1567.25,0.04954242706,1817.25,0.06575011462,1469,0.0408651866,,,1567.25,0.05445049331,1817.25,0.06765731424,,,,,
1567,0.04946983978,1817,0.06591344625,1468,0.04072156176,,,1567,0.05447754636,1817,0.0679435432,,,,,
1566.75,0.04945623502,1816.75,0.06582680345,1467,0.04068943486,,,1566.75,0.05444550514,1816.75,0.06796851754,,,,,
1566.5,0.04946905747,1816.5,0.0658505708,1466,0.04086410627,,,1566.5,0.05446099862,1816.5,0.06800220907,,,,,
1566.25,0.04950160533,1816.25,0.06589304656,1465,0.04079941288,,,1566.25,0.05452444404,1816.25,0.06806185097,,,,,
1566,0.04948997125,1816,0.06599856913,1464,0.04064130783,,,1566,0.05451270565,1816,0.06814318895,,,,,
1565.75,0.04944996908,1815.75,0.06594344974,1463,0.04052634537,,,1565.75,0.05451126769,1815.75,0.06808268279,,,,,
1565.5,0.04944828525,1815.5,0.06589618325,1462,0.04035283253,,,1565.5,0.05450263992,1815.5,0.06805252284,,,,,
1565.25,0.04936008155,1815.25,0.06594348699,1461,0.040236976,,,1565.25,0.05450487137,1815.25,0.06818088889,,,,,
1565,0.04935724288,1815,0.06607285142,1460,0.04022948071,,,1565,0.05449638888,1815,0.06848610193,,,,,
1564.75,0.04936292395,1814.75,0.06621790677,1459,0.04008083791,,,1564.75,0.05453151837,1814.75,0.0686494559,,,,,
1564.5,0.04934816435,1814.5,0.06642876565,1458,0.04005841166,,,1564.5,0.05457977206,1814.5,0.0688059926,,,,,
1564.25,0.04931933805,1814.25,0.06652735174,1457,0.0401779972,,,1564.25,0.05459236354,1814.25,0.06881051511,,,,,
1564,0.04930057749,1814,0.06654252857,1456,0.0401106216,,,1564,0.05457469448,1814,0.06871747226,,,,,
1563.75,0.04929034039,1813.75,0.06654234976,1455,0.04009577259,,,1563.75,0.0545694977,1813.75,0.06851319969,,,,,
1563.5,0.04917616397,1813.5,0.06637468189,1454,0.04000496119,,,1563.5,0.05452573672,1813.5,0.06823592633,,,,,
1563.25,0.04917996004,1813.25,0.066097565,1453,0.03975299001,,,1563.25,0.05451614037,1813.25,0.06807599217,,,,,
1563,0.04919196293,1813,0.06595438719,1452,0.03961576894,,,1563,0.05447164923,1813,0.06796627492,,,,,
1562.75,0.0491758436,1812.75,0.0659436658,1451,0.03953110054,,,1562.75,0.0544575341,1812.75,0.06800390035,,,,,
1562.5,0.04910618812,1812.5,0.06597045064,1450,0.03946901113,,,1562.5,0.05444344878,1812.5,0.06808473915,,,,,
1562.25,0.04910390079,1812.25,0.06604828686,1449,0.03943318129,,,1562.25,0.05446041003,1812.25,0.06814618409,,,,,
1562,0.04911917448,1812,0.06601598114,1448,0.03927651048,,,1562,0.05440442637,1812,0.06804659218,,,,,
1561.75,0.04904885963,1811.75,0.06614157557,1447,0.03907723725,,,1561.75,0.0544061549,1811.75,0.06810360402,,,,,
1561.5,0.04901924357,1811.5,0.06608334184,1446,0.03879291192,,,1561.5,0.05440812185,1811.5,0.0681213811,,,,,
1561.25,0.0490305461,1811.25,0.0661713928,1445,0.03846950829,,,1561.25,0.05436939374,1811.25,0.06819775701,,,,,
1561,0.04900376871,1811,0.06627622247,1444,0.03844512999,,,1561,0.05434674397,1811,0.06833773851,,,,,
1560.75,0.04899739474,1810.75,0.06624881178,1443,0.03836396709,,,1560.75,0.05434830114,1810.75,0.06832241267,,,,,
1560.5,0.04892851785,1810.5,0.06632085145,1442,0.03805264086,,,1560.5,0.05431130901,1810.5,0.06840422004,,,,,
1560.25,0.048901923,1810.25,0.06637737155,1441,0.03795496747,,,1560.25,0.05429194868,1810.25,0.06855681539,,,,,
1560,0.04888908938,1810,0.06657333672,1440,0.0379772298,,,1560,0.05421586335,1810,0.06873141974,,,,,
1559.75,0.04885311052,1809.75,0.06661703438,1439,0.03779128939,,,1559.75,0.05422859266,1809.75,0.06877154112,,,,,
1559.5,0.04887092486,1809.5,0.06670374423,1438,0.03769760206,,,1559.5,0.05426208675,1809.5,0.06881979108,,,,,
1559.25,0.04891351238,1809.25,0.06662273407,1437,0.03771236911,,,1559.25,0.05425249785,1809.25,0.0686410889,,,,,
1559,0.04885957018,1809,0.0665544793,1436,0.03758107126,,,1559,0.05424111709,1809,0.06841942668,,,,,
1558.75,0.0488246046,1808.75,0.06651072949,1435,0.03739806637,,,1558.75,0.05418084934,1808.75,0.06831565499,,,,,
1558.5,0.04880939797,1808.5,0.06644225121,1434,0.03726829961,,,1558.5,0.05416923761,1808.5,0.06824555993,,,,,
1558.25,0.0487559624,1808.25,0.06635200232,1433,0.0369483158,,,1558.25,0.05409446359,1808.25,0.06818073988,,,,,
1558,0.04870406538,1808,0.06637103856,1432,0.03664374724,,,1558,0.05403058231,1808,0.06826915592,,,,,
1557.75,0.04869586974,1807.75,0.06627305597,1431,0.03662445396,,,1557.75,0.05402043834,1807.75,0.06817913055,,,,,
1557.5,0.0486684218,1807.5,0.06632519513,1430,0.03659677133,,,1557.5,0.05401152745,1807.5,0.06826291233,,,,,
1557.25,0.0486439541,1807.25,0.06637658924,1429,0.0362473093,,,1557.25,0.05391570926,1807.25,0.06841858476,,,,,
1557,0.04855281487,1807,0.06658000499,1428,0.03630474582,,,1557,0.05389671773,1807,0.06858885288,,,,,
1556.75,0.04858141765,1806.75,0.06650710851,1427,0.03644275293,,,1556.75,0.05393262208,1806.75,0.06854408234,,,,,
1556.5,0.04860622808,1806.5,0.06646671146,1426,0.03667844832,,,1556.5,0.0538896285,1806.5,0.06848270446,,,,,
1556.25,0.04855591431,1806.25,0.06639594585,1425,0.03646215051,,,1556.25,0.05386958271,1806.25,0.06839576364,,,,,
1556,0.04856297746,1806,0.06620916724,1424,0.03625842556,,,1556,0.05385780334,1806,0.06822023541,,,,,
1555.75,0.0485493429,1805.75,0.06629404426,1423,0.03613172844,,,1555.75,0.05370790884,1805.75,0.06831995398,,,,,
1555.5,0.04846913368,1805.5,0.06629709154,1422,0.03620015085,,,1555.5,0.05364651605,1805.5,0.0683029592,,,,,
1555.25,0.04840954766,1805.25,0.06643060595,1421,0.0361424461,,,1555.25,0.0535951145,1805.25,0.06840309501,,,,,
1555,0.04835190624,1805,0.06646370143,1420,0.03589197248,,,1555,0.05353991315,1805,0.06840391457,,,,,
1554.75,0.04835673794,1804.75,0.06662171334,1419,0.03555645049,,,1554.75,0.05350094289,1804.75,0.06853517145,,,,,
1554.5,0.04832985997,1804.5,0.06661872566,1418,0.03566999361,,,1554.5,0.05346314237,1804.5,0.06845822185,,,,,
1554.25,0.04830818623,1804.25,0.0665935576,1417,0.03578334302,,,1554.25,0.05348750204,1804.25,0.06837840378,,,,,
1554,0.04830810055,1804,0.06644047052,1416,0.03539277613,,,1554,0.05341519043,1804,0.06820257753,,,,,
1553.75,0.04828270152,1803.75,0.06641169637,1415,0.03544934094,,,1553.75,0.05334329978,1803.75,0.06814875454,,,,,
1553.5,0.04828472435,1803.5,0.06631612033,1414,0.03554414585,,,1553.5,0.05331968144,1803.5,0.06803968549,,,,,
1553.25,0.04830095544,1803.25,0.06624184549,1413,0.03574744985,,,1553.25,0.05325310305,1803.25,0.06793667376,,,,,
1553,0.04823447764,1803,0.06617190689,1412,0.03574708477,,,1553,0.05323657021,1803,0.06786006689,,,,,
1552.75,0.0482099168,1802.75,0.06617765874,1411,0.03543268517,,,1552.75,0.05317565054,1802.75,0.0677928254,,,,,
1552.5,0.04822007194,1802.5,0.06604772061,1410,0.03514559567,,,1552.5,0.05314724147,1802.5,0.0677453205,,,,,
1552.25,0.0481973663,1802.25,0.06605482846,1409,0.03509395197,,,1552.25,0.05306667835,1802.25,0.06774008274,,,,,
1552,0.04817011952,1802,0.06606242806,1408,0.03521576896,,,1552,0.05299823731,1802,0.06775612384,,,,,
1551.75,0.04813116416,1801.75,0.06604931504,1407,0.03506634012,,,1551.75,0.05295030773,1801.75,0.06775678694,,,,,
1551.5,0.04809498414,1801.5,0.0660360828,1406,0.03448680788,,,1551.5,0.05292363837,1801.5,0.06775621325,,,,,
1551.25,0.04804938659,1801.25,0.06609069556,1405,0.03432742879,,,1551.25,0.05280999467,1801.25,0.0678351596,,,,,
1551,0.04800292104,1801,0.0661830008,1404,0.03464002162,,,1551,0.0527623184,1801,0.06794493645,,,,,
1550.75,0.04799690843,1800.75,0.06615480781,1403,0.03458729014,,,1550.75,0.05271119997,1800.75,0.06795150042,,,,,
1550.5,0.04794365913,1800.5,0.06621272117,1402,0.03444392979,,,1550.5,0.05263281986,1800.5,0.06798943132,,,,,
1550.25,0.04791038856,1800.25,0.06620883197,1401,0.03406621143,,,1550.25,0.0525980182,1800.25,0.06800802052,,,,,
1550,0.04789856449,1800,0.06628056616,1400,0.03395165876,,,1550,0.05256164446,1800,0.06796681881,,,,,
,,,,1399,0.0340169929,,,,,,,,,,,
,,,,1398,0.03387099504,,,,,,,,,,,
,,,,1397,0.03293189034,,,,,,,,,,,
,,,,1396,0.03244135156,,,,,,,,,,,
,,,,1395,0.0327659063,,,,,,,,,,,
,,,,1394,0.03277726844,,,,,,,,,,,
,,,,1393,0.03251285106,,,,,,,,,,,
,,,,1392,0.03262816742,,,,,,,,,,,
,,,,1391,0.03325060382,,,,,,,,,,,
,,,,1390,0.03400178999,,,,,,,,,,,
,,,,1389,0.03439013287,,,,,,,,,,,
,,,,1388,0.03419544175,,,,,,,,,,,
,,,,1387,0.03432703763,,,,,,,,,,,
,,,,1386,0.03380926326,,,,,,,,,,,
,,,,1385,0.0329910405,,,,,,,,,,,
,,,,1384,0.03223755211,,,,,,,,,,,
,,,,1383,0.03092230111,,,,,,,,,,,
,,,,1382,0.0304456614,,,,,,,,,,,
,,,,1381,0.02989852056,,,,,,,,,,,
,,,,1380,0.02982276678,,,,,,,,,,,
,,,,1379,0.03003597632,,,,,,,,,,,
,,,,1378,0.03048697859,,,,,,,,,,,
,,,,1377,0.03053452075,,,,,,,,,,,
,,,,1376,0.03128539026,,,,,,,,,,,
,,,,1375,0.03193668649,,,,,,,,,,,
,,,,1374,0.03191350773,,,,,,,,,,,
,,,,1373,0.03180865571,,,,,,,,,,,
,,,,1372,0.03189417347,,,,,,,,,,,
,,,,1371,0.03165875003,,,,,,,,,,,
,,,,1370,0.03184425458,,,,,,,,,,,
,,,,1369,0.03158246353,,,,,,,,,,,
,,,,1368,0.03159997612,,,,,,,,,,,
,,,,1367,0.03142094612,,,,,,,,,,,
,,,,1366,0.03153703362,,,,,,,,,,,
,,,,1365,0.03089069761,,,,,,,,,,,
,,,,1364,0.03052102402,,,,,,,,,,,
,,,,1363,0.02993648499,,,,,,,,,,,
,,,,1362,0.02906946652,,,,,,,,,,,
,,,,1361,0.02881811373,,,,,,,,,,,
,,,,1360,0.02884400636,,,,,,,,,,,
,,,,1359,0.02848726511,,,,,,,,,,,
,,,,1358,0.02808889374,,,,,,,,,,,
,,,,1357,0.02797066048,,,,,,,,,,,
,,,,1356,0.0276348833,,,,,,,,,,,
,,,,1355,0.0273469463,,,,,,,,,,,
,,,,1354,0.02709449269,,,,,,,,,,,
,,,,1353,0.02692728303,,,,,,,,,,,
,,,,1352,0.02638436109,,,,,,,,,,,
,,,,1351,0.02640444227,,,,,,,,,,,
,,,,1350,0.02634838223,,,,,,,,,,,
,,,,1349,0.0261585284,,,,,,,,,,,
,,,,1348,0.02601341717,,,,,,,,,,,
,,,,1347,0.02592602745,,,,,,,,,,,
,,,,1346,0.02583986335,,,,,,,,,,,
,,,,1345,0.02565998212,,,,,,,,,,,
,,,,1344,0.02558323368,,,,,,,,,,,
,,,,1343,0.02540216781,,,,,,,,,,,
,,,,1342,0.02547163703,,,,,,,,,,,
,,,,1341,0.02538054064,,,,,,,,,,,
,,,,1340,0.02519884519,,,,,,,,,,,
,,,,1339,0.02506167814,,,,,,,,,,,
,,,,1338,0.02507879026,,,,,,,,,,,
,,,,1337,0.02497231402,,,,,,,,,,,
,,,,1336,0.02478788421,,,,,,,,,,,
,,,,1335,0.0248852428,,,,,,,,,,,
,,,,1334,0.02479018643,,,,,,,,,,,
,,,,1333,0.02437635139,,,,,,,,,,,
,,,,1332,0.02426777408,,,,,,,,,,,
,,,,1331,0.02425247245,,,,,,,,,,,
,,,,1330,0.02411349677,,,,,,,,,,,
,,,,1329,0.0239776019,,,,,,,,,,,
,,,,1328,0.02390336618,,,,,,,,,,,
,,,,1327,0.0237099845,,,,,,,,,,,
,,,,1326,0.02369697206,,,,,,,,,,,
,,,,1325,0.02365703322,,,,,,,,,,,
,,,,1324,0.02351947874,,,,,,,,,,,
,,,,1323,0.02325932495,,,,,,,,,,,
,,,,1322,0.02330269665,,,,,,,,,,,
,,,,1321,0.0232089404,,,,,,,,,,,
,,,,1320,0.02292021178,,,,,,,,,,,
,,,,1319,0.02284293622,,,,,,,,,,,
,,,,1318,0.02294640988,,,,,,,,,,,
,,,,1317,0.02263540961,,,,,,,,,,,
,,,,1316,0.02265943587,,,,,,,,,,,
,,,,1315,0.02272715792,,,,,,,,,,,
,,,,1314,0.02249542251,,,,,,,,,,,
,,,,1313,0.02243152633,,,,,,,,,,,
,,,,1312,0.02231708355,,,,,,,,,,,
,,,,1311,0.02224212326,,,,,,,,,,,
,,,,1310,0.02201040089,,,,,,,,,,,
,,,,1309,0.02213650197,,,,,,,,,,,
,,,,1308,0.02208883502,,,,,,,,,,,
,,,,1307,0.021811001,,,,,,,,,,,
,,,,1306,0.02185243182,,,,,,,,,,,
,,,,1305,0.02192849666,,,,,,,,,,,
,,,,1304,0.02167204209,,,,,,,,,,,
,,,,1303,0.02151144855,,,,,,,,,,,
,,,,1302,0.02157132141,,,,,,,,,,,
,,,,1301,0.02132008225,,,,,,,,,,,
,,,,1300,0.02119245008,,,,,,,,,,,
,,,,1299,0.0211951416,,,,,,,,,,,
,,,,1298,0.02107529156,,,,,,,,,,,
,,,,1297,0.02089234628,,,,,,,,,,,
,,,,1296,0.02094558626,,,,,,,,,,,
,,,,1295,0.02075913921,,,,,,,,,,,
,,,,1294,0.02058870345,,,,,,,,,,,
,,,,1293,0.02057187445,,,,,,,,,,,
,,,,1292,0.02064850181,,,,,,,,,,,
,,,,1291,0.0203692019,,,,,,,,,,,
,,,,1290,0.02024071105,,,,,,,,,,,
,,,,1289,0.02022378705,,,,,,,,,,,
,,,,1288,0.02017310262,,,,,,,,,,,
,,,,1287,0.02005491778,,,,,,,,,,,
,,,,1286,0.0200646501,,,,,,,,,,,
,,,,1285,0.01991608553,,,,,,,,,,,
,,,,1284,0.01977843605,,,,,,,,,,,
,,,,1283,0.01971469261,,,,,,,,,,,
,,,,1282,0.01957721449,,,,,,,,,,,
,,,,1281,0.01946577057,,,,,,,,,,,
,,,,1280,0.01943864301,,,,,,,,,,,
,,,,1279,0.01941430755,,,,,,,,,,,
,,,,1278,0.01922083087,,,,,,,,,,,
,,,,1277,0.0191820059,,,,,,,,,,,
,,,,1276,0.01918189786,,,,,,,,,,,
,,,,1275,0.01913171448,,,,,,,,,,,
,,,,1274,0.01891427115,,,,,,,,,,,
,,,,1273,0.01896188967,,,,,,,,,,,
,,,,1272,0.01881472766,,,,,,,,,,,
,,,,1271,0.01878047921,,,,,,,,,,,
,,,,1270,0.01871453226,,,,,,,,,,,
,,,,1269,0.01862832904,,,,,,,,,,,
,,,,1268,0.01855411008,,,,,,,,,,,
,,,,1267,0.01842820644,,,,,,,,,,,
,,,,1266,0.01834584028,,,,,,,,,,,
,,,,1265,0.01832302287,,,,,,,,,,,
,,,,1264,0.01816617325,,,,,,,,,,,
,,,,1263,0.01815831847,,,,,,,,,,,
,,,,1262,0.01813589036,,,,,,,,,,,
,,,,1261,0.01800546795,,,,,,,,,,,
,,,,1260,0.01794732548,,,,,,,,,,,
,,,,1259,0.01795220934,,,,,,,,,,,
,,,,1258,0.01787678339,,,,,,,,,,,
,,,,1257,0.01767636091,,,,,,,,,,,
,,,,1256,0.01770634204,,,,,,,,,,,
,,,,1255,0.01761429943,,,,,,,,,,,
,,,,1254,0.01748166233,,,,,,,,,,,
,,,,1253,0.01744878665,,,,,,,,,,,
,,,,1252,0.01745727472,,,,,,,,,,,
,,,,1251,0.01734699123,,,,,,,,,,,
,,,,1250,0.01732277311,,,,,,,,,,,
,,,,1249,0.01737255976,,,,,,,,,,,
,,,,1248,0.01733047701,,,,,,,,,,,
,,,,1247,0.01715588756,,,,,,,,,,,
,,,,1246,0.0172062479,,,,,,,,,,,
,,,,1245,0.01721949875,,,,,,,,,,,
,,,,1244,0.01708695479,,,,,,,,,,,
,,,,1243,0.01714115776,,,,,,,,,,,
,,,,1242,0.01720511727,,,,,,,,,,,
,,,,1241,0.0170740597,,,,,,,,,,,
,,,,1240,0.01701081917,,,,,,,,,,,
,,,,1239,0.01712914929,,,,,,,,,,,
,,,,1238,0.01728158444,,,,,,,,,,,
,,,,1237,0.01726849377,,,,,,,,,,,
,,,,1236,0.0173031874,,,,,,,,,,,
,,,,1235,0.01740370505,,,,,,,,,,,
,,,,1234,0.01727070101,,,,,,,,,,,
,,,,1233,0.01762028411,,,,,,,,,,,
,,,,1232,0.01794031076,,,,,,,,,,,
,,,,1231,0.01795744151,,,,,,,,,,,
,,,,1230,0.01817877777,,,,,,,,,,,
,,,,1229,0.01849432662,,,,,,,,,,,
,,,,1228,0.01861792617,,,,,,,,,,,
,,,,1227,0.01869799197,,,,,,,,,,,
,,,,1226,0.01901481114,,,,,,,,,,,
,,,,1225,0.0192641262,,,,,,,,,,,
,,,,1224,0.01923812181,,,,,,,,,,,
,,,,1223,0.01962688193,,,,,,,,,,,
,,,,1222,0.0200080201,,,,,,,,,,,
,,,,1221,0.02012391575,,,,,,,,,,,
,,,,1220,0.020644214,,,,,,,,,,,
,,,,1219,0.02122528665,,,,,,,,,,,
,,,,1218,0.02163645253,,,,,,,,,,,
,,,,1217,0.02230424806,,,,,,,,,,,
,,,,1216,0.02311916463,,,,,,,,,,,
,,,,1215,0.02366679348,,,,,,,,,,,
,,,,1214,0.02430453897,,,,,,,,,,,
,,,,1213,0.02510092407,,,,,,,,,,,
,,,,1212,0.02559160814,,,,,,,,,,,
,,,,1211,0.02559465542,,,,,,,,,,,
,,,,1210,0.02559990063,,,,,,,,,,,
,,,,1209,0.02537307702,,,,,,,,,,,
,,,,1208,0.02457449585,,,,,,,,,,,
,,,,1207,0.02349362709,,,,,,,,,,,
,,,,1206,0.02231506817,,,,,,,,,,,
,,,,1205,0.02071202919,,,,,,,,,,,
,,,,1204,0.01943117194,,,,,,,,,,,
,,,,1203,0.01827323623,,,,,,,,,,,
,,,,1202,0.01719345525,,,,,,,,,,,
,,,,1201,0.01618800871,,,,,,,,,,,
,,,,1200,0.01588060148,,,,,,,,,,,
,,,,1199,0.01396598853,,,,,,,,,,,
,,,,1198,0.01400656998,,,,,,,,,,,
,,,,1197,0.01445425488,,,,,,,,,,,
,,,,1196,0.01434457116,,,,,,,,,,,
,,,,1195,0.01431752183,,,,,,,,,,,
,,,,1194,0.01411632821,,,,,,,,,,,
,,,,1193,0.01423855312,,,,,,,,,,,
,,,,1192,0.01410448272,,,,,,,,,,,
,,,,1191,0.01396892965,,,,,,,,,,,
,,,,1190,0.01375718229,,,,,,,,,,,
,,,,1189,0.01356113516,,,,,,,,,,,
,,,,1188,0.01327156741,,,,,,,,,,,
,,,,1187,0.01286368072,,,,,,,,,,,
,,,,1186,0.01252480503,,,,,,,,,,,
,,,,1185,0.01242556982,,,,,,,,,,,
,,,,1184,0.01216694526,,,,,,,,,,,
,,,,1183,0.01185087766,,,,,,,,,,,
,,,,1182,0.01176772732,,,,,,,,,,,
,,,,1181,0.01163314097,,,,,,,,,,,
,,,,1180,0.01150627807,,,,,,,,,,,
,,,,1179,0.01143953856,,,,,,,,,,,
,,,,1178,0.01135938987,,,,,,,,,,,
,,,,1177,0.01119265612,,,,,,,,,,,
,,,,1176,0.01111539453,,,,,,,,,,,
,,,,1175,0.01124190446,,,,,,,,,,,
,,,,1174,0.01103036758,,,,,,,,,,,
,,,,1173,0.01090357453,,,,,,,,,,,
,,,,1172,0.01092045661,,,,,,,,,,,
,,,,1171,0.01078639831,,,,,,,,,,,
,,,,1170,0.01063914318,,,,,,,,,,,
,,,,1169,0.01066681277,,,,,,,,,,,
,,,,1168,0.01055839937,,,,,,,,,,,
,,,,1167,0.0105219055,,,,,,,,,,,
,,,,1166,0.01055248454,,,,,,,,,,,
,,,,1165,0.01049578283,,,,,,,,,,,
,,,,1164,0.01033850014,,,,,,,,,,,
,,,,1163,0.01042980887,,,,,,,,,,,
,,,,1162,0.01047727279,,,,,,,,,,,
,,,,1161,0.01034984645,,,,,,,,,,,
,,,,1160,0.01040443406,,,,,,,,,,,
,,,,1159,0.01069249399,,,,,,,,,,,
,,,,1158,0.01033738628,,,,,,,,,,,
,,,,1157,0.01022542454,,,,,,,,,,,
,,,,1156,0.01030077878,,,,,,,,,,,
,,,,1155,0.01047239359,,,,,,,,,,,
,,,,1154,0.01033831388,,,,,,,,,,,
,,,,1153,0.01053171791,,,,,,,,,,,
,,,,1152,0.01058147475,,,,,,,,,,,
,,,,1151,0.0105228601,,,,,,,,,,,
,,,,1150,0.010677265,,,,,,,,,,,
,,,,1149,0.01079526171,,,,,,,,,,,
,,,,1148,0.01064590737,,,,,,,,,,,
,,,,1147,0.0107896626,,,,,,,,,,,
,,,,1146,0.01100578159,,,,,,,,,,,
,,,,1145,0.0111967735,,,,,,,,,,,
,,,,1144,0.01127216313,,,,,,,,,,,
,,,,1143,0.01141814422,,,,,,,,,,,
,,,,1142,0.01149700116,,,,,,,,,,,
,,,,1141,0.01152228005,,,,,,,,,,,
,,,,1140,0.0116682658,,,,,,,,,,,
,,,,1139,0.01180480514,,,,,,,,,,,
,,,,1138,0.0116117904,,,,,,,,,,,
,,,,1137,0.01158379484,,,,,,,,,,,
,,,,1136,0.01167842373,,,,,,,,,,,
,,,,1135,0.01132235024,,,,,,,,,,,
,,,,1134,0.01128722634,,,,,,,,,,,
,,,,1133,0.01141365338,,,,,,,,,,,
,,,,1132,0.01111212838,,,,,,,,,,,
,,,,1131,0.01052861474,,,,,,,,,,,
,,,,1130,0.01075601391,,,,,,,,,,,
,,,,1129,0.01056675427,,,,,,,,,,,
,,,,1128,0.01023533661,,,,,,,,,,,
,,,,1127,0.009957088158,,,,,,,,,,,
,,,,1126,0.009863178246,,,,,,,,,,,
,,,,1125,0.009426997043,,,,,,,,,,,
,,,,1124,0.009152544662,,,,,,,,,,,
,,,,1123,0.008898133412,,,,,,,,,,,
,,,,1122,0.008435021155,,,,,,,,,,,
,,,,1121,0.008120153099,,,,,,,,,,,
,,,,1120,0.007989672013,,,,,,,,,,,
,,,,1119,0.007612003013,,,,,,,,,,,
,,,,1118,0.007208263036,,,,,,,,,,,
,,,,1117,0.007022962905,,,,,,,,,,,
,,,,1116,0.006779024843,,,,,,,,,,,
,,,,1115,0.006418142933,,,,,,,,,,,
,,,,1114,0.006279872265,,,,,,,,,,,
,,,,1113,0.006159841083,,,,,,,,,,,
,,,,1112,0.005998844281,,,,,,,,,,,
,,,,1111,0.005754536483,,,,,,,,,,,
,,,,1110,0.00573887676,,,,,,,,,,,
,,,,1109,0.005615323316,,,,,,,,,,,
,,,,1108,0.005404621363,,,,,,,,,,,
,,,,1107,0.005350527354,,,,,,,,,,,
,,,,1106,0.005360879004,,,,,,,,,,,
,,,,1105,0.005125154275,,,,,,,,,,,
,,,,1104,0.004969201516,,,,,,,,,,,
,,,,1103,0.004937284626,,,,,,,,,,,
,,,,1102,0.004729135428,,,,,,,,,,,
,,,,1101,0.004811315332,,,,,,,,,,,
,,,,1100,0.0047535263,,,,,,,,,,,
,,,,1099,0.004862933885,,,,,,,,,,,
,,,,1098,0.00464077061,,,,,,,,,,,
,,,,1097,0.00467188051,,,,,,,,,,,
,,,,1096,0.004694828764,,,,,,,,,,,
,,,,1095,0.004610996693,,,,,,,,,,,
,,,,1094,0.004386504181,,,,,,,,,,,
,,,,1093,0.004573429469,,,,,,,,,,,
,,,,1092,0.004506752826,,,,,,,,,,,
,,,,1091,0.004543634132,,,,,,,,,,,
,,,,1090,0.004468278959,,,,,,,,,,,
,,,,1089,0.004486325197,,,,,,,,,,,
,,,,1088,0.004631325603,,,,,,,,,,,
,,,,1087,0.004360016435,,,,,,,,,,,
,,,,1086,0.004400389269,,,,,,,,,,,
,,,,1085,0.004362212494,,,,,,,,,,,
,,,,1084,0.004244356882,,,,,,,,,,,
,,,,1083,0.004563881084,,,,,,,,,,,
,,,,1082,0.00444102753,,,,,,,,,,,
,,,,1081,0.004405932967,,,,,,,,,,,
,,,,1080,0.004705217201,,,,,,,,,,,
,,,,1079,0.00434357021,,,,,,,,,,,
,,,,1078,0.004518889356,,,,,,,,,,,
,,,,1077,0.004438438453,,,,,,,,,,,
,,,,1076,0.004688862711,,,,,,,,,,,
,,,,1075,0.004621827975,,,,,,,,,,,
,,,,1074,0.004821811337,,,,,,,,,,,
,,,,1073,0.004455803894,,,,,,,,,,,
,,,,1072,0.004657437559,,,,,,,,,,,
,,,,1071,0.004532621708,,,,,,,,,,,
,,,,1070,0.00491686305,,,,,,,,,,,
,,,,1069,0.004714978393,,,,,,,,,,,
,,,,1068,0.004801421426,,,,,,,,,,,
,,,,1067,0.004958806559,,,,,,,,,,,
,,,,1066,0.004984702449,,,,,,,,,,,
,,,,1065,0.00508285407,,,,,,,,,,,
,,,,1064,0.005204448476,,,,,,,,,,,
,,,,1063,0.005426664837,,,,,,,,,,,
,,,,1062,0.005084713921,,,,,,,,,,,
,,,,1061,0.005337790586,,,,,,,,,,,
,,,,1060,0.005654790439,,,,,,,,,,,
,,,,1059,0.005675954744,,,,,,,,,,,
,,,,1058,0.005773239769,,,,,,,,,,,
,,,,1057,0.005822533276,,,,,,,,,,,
,,,,1056,0.006117125042,,,,,,,,,,,
,,,,1055,0.006165932398,,,,,,,,,,,
,,,,1054,0.006162387785,,,,,,,,,,,
,,,,1053,0.006300305482,,,,,,,,,,,
,,,,1052,0.006268710829,,,,,,,,,,,
